PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,LoanApproved,RiskScore
0.7629336821319057,0.7514926617779635,-0.07461432657564528,0.7674886159321945,-0.02961979125349501,-0.4142052735625455,-0.32438372191443027,0.08068287060192306,-0.38976553173411427,-0.17530310088348947,0.8950150504894884,-0.10497106862803589,-0.08424507958706914,0.021845627089647997,-0.37332265850536883,0,0.40217391304347827
0.8448665541083329,-0.7216769681436634,-0.7247437888751913,-0.5815126525374352,-0.2974344136197305,0.2246021098997492,-0.5000100813852303,-0.1649358829672367,-0.35287137263942886,-0.14856273778640727,-0.11736229969580948,-0.054420397889833244,-0.054133826571847316,0.14007362513322025,-0.22902458429656383,0,0.3840579710144928
-0.5571222988451859,-0.7780783724105608,-0.631167085065206,-0.10913976816693312,-0.503381097934646,0.010077707881881798,0.21601576232241557,-0.01738091330907352,-0.07076435120690582,0.8495948955443509,0.0038063345901308944,-0.1683645477935379,-0.18665817219686445,-0.18161166616497393,0.13088545362942136,0,0.43840579710144933
0.8553939455103119,-0.5047749573143623,0.7695842422653033,-0.2788319242034823,-0.4786022251886349,-0.009862666946636428,0.7659125392901152,-0.2500909062027071,-0.309378578205877,-0.4022497030490515,-0.0006287965704322759,-0.06711874174074897,-0.14704553359091274,-0.18668456992131427,-0.04010519085506563,1,0.08695652173913049
-0.5434618756565286,-0.7206882624228204,0.05122929370069197,-0.09248971295407828,-0.10666963387037724,-0.2853821581863188,0.20685218069973388,-0.04960433176025272,-0.10562036613025028,0.8572465891013529,0.23481804049493746,-0.17579460589806525,-0.26418832218206656,-0.017832869561395986,-0.18427939366058324,0,0.43840579710144933
-0.5292136833145998,-0.6047439278426694,0.7478685314196258,-0.2645836366556694,-0.47154448852226544,-0.017777486268904658,0.7664798930705858,-0.25583009804697315,-0.10701489288796004,-0.4052270232895197,-0.06232197905228686,-0.10268908431527371,-0.10703184006932456,0.055761598246230594,-0.1872153913590346,0,0.42028985507246386
-0.5371529975291444,-0.7630739671217639,-0.01562526329787758,-0.5415073791309234,0.6464481233351389,-0.5237123303326674,-0.5164466001795116,-0.4416424254061767,-0.17528679005311837,-0.12158051731174638,-0.33867339697211624,-0.08589291771156672,0.0006792244859120883,-0.1914404271451386,0.3478248198779131,0,0.4565217391304348
0.8654552694929142,-0.6271263058946841,0.056621498861662824,0.8238784653819061,0.4611952232194447,-0.5482902586965728,-0.2028875310344736,-0.43226210063284254,-0.3207866205721448,-0.03579851532524417,-0.33923158421522537,-0.08139046606482667,-0.010295247100990813,-0.050450249466339615,-0.036090799299433075,0,0.3659420289855073
0.321574316953719,-0.7673704225417551,-0.6894328885128193,-0.6338844181874786,-0.3098469515015368,0.09369243187543597,-0.5689671345047173,-0.027475061927330593,0.9490842943872931,-0.24282194068260393,-0.01952160385579234,-0.09716507673745677,-0.10241066903394123,-0.08941604151958371,-0.16664300925308437,1,0.17391304347826098
-0.5983831914014248,0.10794084696866019,-0.7471518498083604,-0.03807028747820021,0.22137146137573063,0.875803815733054,0.35542722023177376,-0.04266334545690712,0.015249009636228035,0.2679063053548934,-0.03040894390156354,0.032542834602635205,0.9787030242487655,-0.05716428097610318,-0.2754201432609278,0,0.3659420289855073
0.32284251413197973,-0.7258958244119971,-0.6032394231013063,0.7314287335467138,-0.47351148809639176,0.049676495713967046,-0.25424667442111043,-0.03095032037884849,0.9967475702807249,-0.1940051284957325,-0.0691810397569609,-0.08319271773286221,-0.008061232335544212,-0.13687253150159165,0.15049718492720737,0,0.5471014492753624
-0.5308456977969966,-0.7132920581820169,0.07261555132138017,0.814521820496398,0.4690891407926767,-0.5810657373236686,-0.1997483167456747,-0.4178938284866811,-0.11832184248550659,-0.06235922593914147,-0.32020900305648287,-0.099706378660986,-0.02865017757920158,-0.09566140933118973,-0.053755132909151994,0,0.34782608695652184
0.2741528797220968,0.30269900393074156,0.8650655000195617,0.6879413656359886,0.28940175080236763,0.8690053847629694,-0.164897442224403,0.9453285881714022,0.9876382379698703,-0.1145599002970676,-0.4376783118128955,-0.20927192225793317,0.040445829221365324,0.9208852028655403,0.1651421391267577,0,0.6739130434782609
0.757990033143538,0.736403256644046,-0.09000480876294498,-0.1068491589310273,-0.056115292971472636,-0.5373975991172019,0.08135688397437321,0.18696141605728359,-0.36746282576118666,0.7863635330266535,0.9885111671043726,-0.19790826970453484,-0.19095560548248566,-0.2914140436227634,0.35448377528371056,0,0.42028985507246386
0.26551634321488216,0.10049723235477442,-0.02539915694618229,-0.08945529000599349,0.6885083333567541,-0.4758873028873481,0.1847187254366877,-0.20461839264277557,1.0576465568603557,0.940489378039085,-0.1624590486171038,0.8531749954402084,-0.49107829875426373,-0.4013135006162362,0.39200323509993384,0,0.4746376811594203
-0.5480631891439832,-0.644418079211146,0.7323200749650756,-0.18379708801418201,-0.5031319059248971,0.03342059280135056,0.19281966079632318,-0.20851674893459152,-0.07423046864762979,0.8791049264545961,0.037765492483912456,-0.17337262210390522,-0.24208472289855806,0.08190353187175468,-0.36266106040871254,1,0.17391304347826098
0.26509597105371363,0.05958626217208994,-0.0733276662395901,-0.5786502007573179,0.5137068081315739,0.03366795129113846,-0.5563566383243154,0.15346559833628615,0.9012166951629457,-0.2492589735410643,0.9231478988380512,0.9515814406703687,-0.330036256012842,-0.27411310936684347,0.48815749681978277,0,0.5471014492753624
-0.5535900561572069,-0.757186946918667,0.19186538704413544,-0.5526952628081763,0.34351951139015163,-0.23194889093633544,-0.6418685461972898,1.22552069810462,-0.3528182239031454,-0.3205241037524956,0.4339072591436294,-0.07356037689554269,-0.03190098046416045,-0.31599960567901314,0.4131176297255344,0,0.43840579710144933
-0.6307099638376761,0.6948981323974481,-0.06419016945248046,-0.20318292743099733,-0.03242038566925591,-0.6248158134650397,0.6433898484343651,0.14962537728986336,-0.20226729470407118,-0.4922857081695388,0.9097661171270863,-0.09612098426798904,-0.005771462957539198,0.520836669410129,0.7476074614866834,0,0.5652173913043478
-0.6389404950283872,0.5828931199485338,-0.8348796185038765,-0.6301614734905144,-0.3854879937169065,0.002173255767620116,-0.6045186344638876,-0.13030971284862605,-0.14342801635524433,-0.20540918319922724,-0.0627139144039444,-0.1377880386985635,-0.02121951130901987,-0.2805821968211768,0.25359678182540946,0,0.4565217391304348
-0.6310850233585517,0.660962321233957,-0.062945325420811,0.7659651836622055,-0.019377127449637658,-0.4373523912490311,-0.3224109808998395,0.08462575387229193,-0.1893673280048962,-0.19829088868533123,0.8789231340429293,-0.11583094503781483,-0.053945158942545146,-0.020341852844710538,-0.15678212251818857,0,0.40217391304347827
-0.6135936393982497,0.6681406631824142,-0.08244346525297676,0.775739921336673,0.3674797733697671,-0.7613509133858847,-0.28934813365355144,-0.407407144614554,-0.11201995130364434,-0.04126035278109838,-0.31416066356920114,-0.13068172092865768,-0.07359648809385753,0.06773561397693144,-0.3726597464707351,0,0.40217391304347827
-0.6023862927960375,0.12504000754011727,-0.7063706899563944,0.802349709271298,0.21340399256584253,0.9622487647989472,0.022229970769930645,-0.1388660735500148,0.0034173835898132737,-0.04362502061572876,-0.07411192170642981,-0.23019013831603696,0.11243883300903745,0.7981262503041111,0.48825598247643864,0,0.601449275362319
0.33724423911640244,-0.6595775463312626,0.09712231260864465,-0.19428566688890334,0.05430375928855384,-0.527344506292961,0.6840724790039974,0.2506452073454712,0.8820916650989308,-0.5312108369343873,0.9567259178447267,-0.06024096835564595,-0.06879491408434142,0.8568771942313909,0.25092349304566924,0,0.4565217391304348
-0.5402308455805354,-0.6998770553792459,0.08700424197508637,-0.16031954664959724,0.0670162195020801,-0.44179707124598816,0.7475910053267859,0.15081115469348597,-0.20213579640697713,-0.506445971386613,0.9001834683848384,-0.08831830736484916,-0.10393803772237623,-0.20112549759081522,0.10251446684141963,1,0.11594202898550732
0.8021345310443266,0.3518371593959523,0.6513485475371794,0.7259452389217398,0.21029676209953696,1.0113832192799066,-0.0015197540737375745,-0.34325711659306707,-0.202592707614635,-0.013422173098855612,-0.04434670812856369,-0.22173722940648305,0.09758754826200583,0.7939051930213822,0.51799794964527,0,0.6195652173913043
0.24313973528978097,0.7955798673680214,0.6417877278002195,0.6244507632404684,-0.5500832223414412,-0.1078549686288724,-0.37892233836641337,-0.22019349159290674,0.989470639132436,-0.19460875977968545,-0.028605787827626777,-0.11611256878972727,0.03883546552207833,-0.1892669787628291,0.42326433098870114,0,0.601449275362319
0.8077758501922166,0.2511348988635986,-0.03321031031638646,0.8516893499205272,1.1371883295724812,0.2736703779502746,0.0045354726528752205,-0.424450555971401,-0.21509753082514133,0.03586043930488,-0.3130255756808629,-0.24834747486388326,0.04658639712702158,-0.1768731488731767,0.1608847839224283,1,0.23188405797101452
-0.6002519828719386,0.09971116854175982,-0.7681950474472806,-0.03358604151480887,0.21418292860541863,0.8839667140140988,0.3628221989884761,-0.054225396733895044,0.011897042767118043,0.293001303984236,-0.07221250639193802,0.05725577141369433,0.9638672439427577,0.18886233288452792,-0.56996438385034,1,0.13043478260869568
0.7840169760456376,0.26743605649557267,0.6688817557241982,0.7064302314921164,-0.1912580405258259,0.5060530284302319,-0.16813638138480513,-0.34822093520267805,-0.2388896022510689,-0.02844904956668215,-0.052942052439423126,0.9583151648420726,-0.31585763655619453,-0.22090398438298942,0.19098703229492187,0,0.40217391304347827
0.32825120929971663,-0.6258127435101882,0.8702930982427591,-0.7004931460443948,-0.21229926692573475,0.09663148138548877,-0.6894969634499802,0.936559777391265,0.8388891871973602,-0.26934406287054213,-0.4556231565399866,-0.08612193873920555,-0.08613332657687138,-0.054386105510397326,-0.07387520031570585,0,0.4927536231884059
-0.6374380491652698,0.7145783022829536,0.5544868818868437,-0.7053736443583108,-0.38328154864461955,0.019495086050642485,-0.6324916377034668,-0.3114399124688314,-0.1494633478879331,-0.16576068661463386,-0.0024316015997751786,-0.11588332763115218,-0.09205198806554687,0.04462288058225903,-0.4065922873397836,1,0.2028985507246377
-0.632609764263542,0.7436625980671976,0.5810314925687752,-0.18103110449679655,-0.5369652871269962,-0.1024021532351064,0.012863284524702577,-0.2508370855432563,-0.10043179912638593,0.20292192727825953,-0.05746570933336796,0.20940972126199647,1.0179139077125479,-0.09431949613063574,0.0816135953493933,0,0.43840579710144933
-0.5477460597000899,-0.6698130159899734,0.6956986899369978,-0.666233944462431,-0.28187239471413544,0.20882846712660208,-0.541213193866535,-0.3358197646591636,-0.15536271314882988,-0.18889571950006817,-0.04868666135557088,-0.0871280520703926,-0.003597889796809201,-0.18989293691616654,0.2438154419308935,0,0.4565217391304348
0.2458450898481591,-0.7070737631650907,0.17164305148096604,-0.5540261234657923,0.341204374246908,-0.2663854940190276,-0.6493107388298678,1.1948964835981568,0.05664134318917258,-0.30210578995954046,0.5446451358108854,-0.0546318082182955,-0.17635976956696,0.02451918119410394,-0.36303050875519816,1,0.18840579710144933
-0.5303417110914902,-0.7667970461482786,-0.02560527494507242,-0.5499613917041214,0.6297427622036771,-0.5274826114308875,-0.5155628593608754,-0.4272218485329061,-0.17416469663250117,-0.10265010910401937,-0.3220759452085596,-0.08088611476484107,-0.08399283839297794,0.02636947500765439,-0.26466453321471345,0,0.4927536231884059
0.8489377244397537,-0.5376120850339372,0.8917367850263093,-0.1613707024705585,-0.4126597530827703,0.019652219501999572,0.13063731937634795,0.8629245570338259,-0.36780592383223726,0.8557757610386194,-0.33913736410221573,-0.15271924482487056,-0.3146456519541789,0.0528544444911414,-0.34252233003316673,0,0.3840579710144928
0.16082229347943755,0.6673439066565952,-0.8063883981781068,-0.12349814767614073,-0.5504624976699188,-0.14438607954893387,0.010887403941192213,-0.014865753175223354,0.3158073905150461,0.16547071622709733,-0.04448716745279805,0.1722719154571794,0.9793460603910294,-0.2484265374531969,0.14637637125051264,0,0.5471014492753624
0.15369288436442505,0.6793815319196832,-0.7569399334888733,0.712465269191182,-0.5559033782150945,-0.07008758018362501,-0.3351134351148581,-0.08198266534731671,0.30136312452761616,-0.17065010743404138,-0.04764829761538609,-0.12221357914357209,-0.008918651432258014,-0.28650525340881283,0.18957933336926133,0,0.6557971014492755
0.18335099970843186,0.23107107129613105,0.6779051212275762,0.6789944429083569,-0.19743523924362855,0.4510050035423187,-0.19476407009484303,-0.27903519558776047,0.3712832239108265,-0.043121622939297055,0.0213857285765969,0.941888291076871,-0.4484486429651297,-0.033300519306356836,-0.497614674301691,1,0.18840579710144933
-0.6219715676129056,0.6791825577708627,-0.08095350631229728,-0.18772553545785833,-0.029802977152506894,-0.6106309939514145,0.6494406317826349,0.14565927642443566,-0.1993795883503457,-0.49881168779045143,0.8573503683238307,-0.12811490398538194,-0.046755131531933315,-0.1772275042370708,0.27628800682425353,0,0.3659420289855073
0.7887253638820301,0.32238757161798975,0.6417205422874834,-0.15568380132364448,0.16600640665960015,0.8805619184120961,0.4017174813850803,-0.2072008395420085,-0.17161292813490506,0.9761369199237545,0.07974225181004435,-0.30193465789166907,-0.22087323037796916,0.05573581247002029,-0.38236407701267827,1,0.2028985507246377
-0.5819951360243413,0.1523573401086065,-0.039512328830187106,0.8538366850872062,1.1372074674764534,0.2534334282816297,0.01619609500002762,-0.4157700859411309,-0.013461192323530026,0.043656514999381245,-0.33517174342993755,-0.25385638099486263,0.0032801262692256023,0.14261409244836895,-0.32701005254105375,0,0.42028985507246386
0.7641586105299639,0.8647079687908452,0.751077756418062,0.6770405693708749,-0.47308723454048507,-0.0308100948373766,-0.3880944230876514,0.7404293394222276,-0.39120858475870635,-0.14829153992463734,-0.48811337015393913,-0.10139883420575327,-0.024134553076395955,-0.19876217046084252,0.24199605362909557,0,0.6195652173913043
-0.6054952051967931,0.22327885326243926,0.7759930448429099,-0.630902662717914,0.4798573078186938,1.0072571652583062,-0.41334175600736833,0.8275619878622817,-0.16002290531094537,-0.11376694729378661,-0.45586838040413563,-0.2067203457187108,0.02300433882020831,0.9555265711534852,0.11890149024010838,0,0.5108695652173915
0.7942971744058178,0.2722207148924386,0.691366987921265,0.6974558105197396,-0.19527512024334348,0.4904573571021996,-0.1520345418100097,-0.3232299055253203,-0.23594586229742492,-0.025190011927223616,0.030416717012717483,0.9423709518326514,-0.4513227080625454,0.006149661785351607,-0.5159666894483359,1,0.17391304347826098
0.32914853566245605,-0.7273060855268562,-0.6461770753215409,0.7326703886395861,-0.4814851291333433,0.05893716717001642,-0.24275643186173096,-0.04387441988548219,1.005882127738303,-0.17453064887288386,-0.10870648180807761,-0.1034618101549583,-0.041873484517205274,0.026395725491903697,-0.07970499937713617,0,0.42028985507246386
0.24152889188486415,0.7847617820193945,0.6215304498486859,-0.21905735364478895,-0.5460631715154333,-0.20030168886665206,-0.05917332430866193,-0.12639721873066243,0.9935828712683814,0.12743888715546167,0.040732573599710366,0.18587939379580462,0.999689701595162,-0.23812617270006925,0.1431580375812944,0,0.4565217391304348
0.34829145240281373,-0.6547488369971313,0.06528122435144194,-0.1836436220133824,0.4385074247513134,-0.8485551791982204,0.7155270288618281,-0.2491058172702172,0.9550485321824209,-0.37058073938846303,-0.25921073647710846,-0.05782615182560934,-0.07715269242712508,0.9938101672073794,-0.0032391611898761373,0,0.5289855072463768
0.3223237738912402,-0.7232708143161071,-0.6113609662644119,0.7319042146995791,-0.4750822476992387,0.048233088214537014,-0.2516044996069384,-0.028034142574247085,1.0017599781925521,-0.18337917357455769,-0.057075933737073994,-0.09675504788741135,-0.05047947627591349,-0.02539878551080634,-0.16843361020292863,0,0.42028985507246386
0.18086849519708426,0.15008621123666255,-0.7538554961597702,-0.09494350230931893,0.16235937537231016,0.8187651653712142,0.38403962362805766,0.022491512174951257,0.4332001719406877,0.904084208766324,0.038088929192763764,-0.341427042131161,-0.1570920376566313,-0.2667487006269352,0.16564246440886551,0,0.5833333333333334
-0.607165955640675,0.20542484302124506,0.5942457412155824,-0.6450627546033195,0.3840349834461799,1.029246421027046,-0.33103175183149997,-0.32404956686412983,-0.04936132154214308,-0.10664199733610746,-0.023945796738476664,-0.23160708400637295,-3.1597441532977276e-05,-0.18672988152345324,0.10448171759078159,0,0.40217391304347827
0.23177295541507562,0.6779145045615574,-0.7682235913866543,-0.2690771662963491,-0.5828564678417387,-0.3130115648340925,0.6169065703799803,0.04804637769186226,0.9900929457190891,-0.4730282104725177,-0.05678959200128259,-0.0997145613115658,-0.07605121139047157,-0.12957371081081354,0.021665418326334326,0,0.40217391304347827
0.32245476862467104,-0.7177302088735331,-0.5982485576221414,0.7227321735753174,-0.47428432833064926,0.038415674926414685,-0.2536597451064581,-0.017179276716263014,1.0040314516200697,-0.20318688007495253,-0.02509951752472296,-0.10473338121593816,-0.05853467959559347,-0.22947442526884962,0.04890809286470004,0,0.32971014492753625
0.7733805762510905,0.7712183897114085,-0.09944423228667434,-0.18894256298583922,-0.0363881925299248,-0.5871157326907401,0.644485499670334,0.1317774232472913,-0.4144758720266222,-0.49132620583420344,0.8637430716145338,-0.10793990595007265,-0.059743914749741986,-0.19077580599886818,0.2237206468410473,0,0.5289855072463768
0.25334281322038693,0.8147209182271594,0.6318986314262826,-0.33789364688573054,-0.5729561006717875,-0.29419394319377573,0.6029190014165693,-0.12927134510114316,0.9893395581171077,-0.4533772639515009,0.02533692050448133,-0.12894066271345064,-0.14330812878093788,0.1138052975480794,-0.3986201716235422,1,0.23188405797101452
